sku,Description,price
BNGF600d.C10,Barracuda CloudGen Firewall Appliance F600 model C10,14400.00
BNGF600d.C10-c,Barracuda CloudGen Firewall Appliance F600 model C10 Cold Spare,10080.00
BNGF600d.C10-d,Barracuda CloudGen Firewall Appliance F600 model C10 Demo,0.00
BNGF600d.C10-dc,Barracuda CloudGen Firewall Appliance F600 model C10 Demo Conversion,14400.00
BNGF600d.C10-hwo,Barracuda CloudGen Firewall Appliance F600 model C10 Hardware Only (Pool),10080.00
BNGF600d.C20,Barracuda CloudGen Firewall Appliance F600 model C20,17500.00
BNGF600d.C20-c,Barracuda CloudGen Firewall Appliance F600 model C20 Cold Spare,12250.00
BNGF600d.C20-d,Barracuda CloudGen Firewall Appliance F600 model C20 Demo,0.00
BNGF600d.C20-dc,Barracuda CloudGen Firewall Appliance F600 model C20 Demo Conversion,17500.00
BNGF600d.C20-hwo,Barracuda CloudGen Firewall Appliance F600 model C20 Hardware Only (Pool),12250.00
BNGF600d.E20,Barracuda CloudGen Firewall Appliance F600 model E20,23900.00
BNGF600d.E20-c,Barracuda CloudGen Firewall Appliance F600 model E20 Cold Spare,16730.00
BNGF600d.E20-d,Barracuda CloudGen Firewall Appliance F600 model E20 Demo,0.00
BNGF600d.E20-dc,Barracuda CloudGen Firewall Appliance F600 model E20 Demo Conversion,23900.00
BNGF600d.E20-hwo,Barracuda CloudGen Firewall Appliance F600 model E20 Hardware Only (Pool),16730.00
BNGF600d.F10,Barracuda CloudGen Firewall Appliance F600 model F10,16000.00
BNGF600d.F10-c,Barracuda CloudGen Firewall Appliance F600 model F10 Cold Spare,11200.00
BNGF600d.F10-d,Barracuda CloudGen Firewall Appliance F600 model F10 Demo,0.00
BNGF600d.F10-dc,Barracuda CloudGen Firewall Appliance F600 model F10 Demo Conversion,16000.00
BNGF600d.F10-hwo,Barracuda CloudGen Firewall Appliance F600 model F10 Hardware Only (Pool),11200.00
BNGF600d.F20,Barracuda CloudGen Firewall Appliance F600 model F20,19200.00
BNGF600d.F20-c,Barracuda CloudGen Firewall Appliance F600 model F20 Cold Spare,13440.00
BNGF600d.F20-d,Barracuda CloudGen Firewall Appliance F600 model F20 Demo,0.00
BNGF600d.F20-dc,Barracuda CloudGen Firewall Appliance F600 model F20 Demo Conversion,19200.00
BNGF600d.F20-hwo,Barracuda CloudGen Firewall Appliance F600 model F20 Hardware Only (Pool),13440.00
BNGF600p.C10,Barracuda CloudGen Firewall Pool F600.C10 Account,0.00
BNGF600p.C10-a,Barracuda CloudGen Firewall Pool F600.C10 Advanced Threat Protection Subscription 1 Month,270.00
BNGF600p.C10-e,Barracuda CloudGen Firewall Pool F600.C10 Energize Updates Subscription 1 Month,230.00
BNGF600p.C10-fi,Barracuda CloudGen Firewall Pool F600.C10 Insights Subscription 1 Month,84.00
BNGF600p.C10-m,Barracuda CloudGen Firewall Pool F600.C10 Malware Protection Subscription 1 Month,170.00
BNGF600p.C10-p,Barracuda CloudGen Firewall Pool F600.C10 Premium Support Subscription 1 Month,290.00
BNGF600p.C10-vp,Barracuda CloudGen Firewall Pool F600.C10 Advanced Remote Access Subscription 1 Month,230.00
BNGF600p.C20,Barracuda CloudGen Firewall Pool F600.C20 Account,0.00
BNGF600p.C20-a,Barracuda CloudGen Firewall Pool F600.C20 Advanced Threat Protection Subscription 1 Month,310.00
BNGF600p.C20-e,Barracuda CloudGen Firewall Pool F600.C20 Energize Updates Subscription 1 Month,290.00
BNGF600p.C20-fi,Barracuda CloudGen Firewall Pool F600.C20 Insights Subscription 1 Month,110.00
BNGF600p.C20-m,Barracuda CloudGen Firewall Pool F600.C20 Malware Protection Subscription 1 Month,210.00
BNGF600p.C20-p,Barracuda CloudGen Firewall Pool F600.C20 Premium Support Subscription 1 Month,330.00
BNGF600p.C20-vp,Barracuda CloudGen Firewall Pool F600.C20 Advanced Remote Access Subscription 1 Month,290.00
BNGF600p.E20,Barracuda CloudGen Firewall Pool F600.E20 Account,0.00
BNGF600p.E20-a,Barracuda CloudGen Firewall Pool F600.E20 Advanced Threat Protection Subscription 1 Month,410.00
BNGF600p.E20-e,Barracuda CloudGen Firewall Pool F600.E20 Energize Updates Subscription 1 Month,380.00
BNGF600p.E20-fi,Barracuda CloudGen Firewall Pool F600.E20 Insights Subscription 1 Month,150.00
BNGF600p.E20-m,Barracuda CloudGen Firewall Pool F600.E20 Malware Protection Subscription 1 Month,290.00
BNGF600p.E20-p,Barracuda CloudGen Firewall Pool F600.E20 Premium Support Subscription 1 Month,450.00
BNGF600p.E20-vp,Barracuda CloudGen Firewall Pool F600.E20 Advanced Remote Access Subscription 1 Month,380.00
BNGF600p.F10,Barracuda CloudGen Firewall Pool F600.F10 Account,0.00
BNGF600p.F10-a,Barracuda CloudGen Firewall Pool F600.F10 Advanced Threat Protection Subscription 1 Month,290.00
BNGF600p.F10-e,Barracuda CloudGen Firewall Pool F600.F10 Energize Updates Subscription 1 Month,270.00
BNGF600p.F10-fi,Barracuda CloudGen Firewall Pool F600.F10 Insights Subscription 1 Month,94.00
BNGF600p.F10-m,Barracuda CloudGen Firewall Pool F600.F10 Malware Protection Subscription 1 Month,190.00
BNGF600p.F10-p,Barracuda CloudGen Firewall Pool F600.F10 Premium Support Subscription 1 Month,310.00
BNGF600p.F10-vp,Barracuda CloudGen Firewall Pool F600.F10 Advanced Remote Access Subscription 1 Month,270.00
BNGF600p.F20,Barracuda CloudGen Firewall Pool F600.F20 Account,0.00
BNGF600p.F20-a,Barracuda CloudGen Firewall Pool F600.F20 Advanced Threat Protection Subscription 1 Month,330.00
BNGF600p.F20-e,Barracuda CloudGen Firewall Pool F600.F20 Energize Updates Subscription 1 Month,310.00
BNGF600p.F20-fi,Barracuda CloudGen Firewall Pool F600.F20 Insights Subscription 1 Month,120.00
BNGF600p.F20-m,Barracuda CloudGen Firewall Pool F600.F20 Malware Protection Subscription 1 Month,230.00
BNGF600p.F20-p,Barracuda CloudGen Firewall Pool F600.F20 Premium Support Subscription 1 Month,360.00
BNGF600p.F20-vp,Barracuda CloudGen Firewall Pool F600.F20 Advanced Remote Access Subscription 1 Month,310.00
BNGF600pu.C10,Barracuda CloudGen Firewall Pool F600.C10 Base License Capacity,5300.00
BNGF600pu.C20,Barracuda CloudGen Firewall Pool F600.C20 Base License Capacity,6200.00
BNGF600pu.E20,Barracuda CloudGen Firewall Pool F600.E20 Base License Capacity,8400.00
BNGF600pu.F10,Barracuda CloudGen Firewall Pool F600.F10 Base License Capacity,5700.00
BNGF600pu.F20,Barracuda CloudGen Firewall Pool F600.F20 Base License Capacity,6900.00
BNGF800a.CCC,Barracuda CloudGen Firewall Appliance F800.CCC,29000.00
BNGF800a.CCC-a,Barracuda CloudGen Firewall Appliance F800.CCC Advanced Threat Protection Subscription 1 Month,500.00
BNGF800a.CCC-c,Barracuda CloudGen Firewall Appliance F800.CCC Cold Spare,20300.00
BNGF800a.CCC-d,Barracuda CloudGen Firewall Appliance F800.CCC Demo,0.00
BNGF800a.CCC-dc,Barracuda CloudGen Firewall Appliance F800.CCC Demo Conversion,29000.00
BNGF800a.CCC-e,Barracuda CloudGen Firewall Appliance F800.CCC Energize Updates Subscription 1 Month,450.00
BNGF800a.CCC-fi,Barracuda CloudGen Firewall Appliance F800.CCC Insights Subscription 1 Month,190.00
BNGF800a.CCC-h,Barracuda CloudGen Firewall Appliance F800.CCC Instant Replacement Subscription 1 Month,450.00
BNGF800a.CCC-hwo,Barracuda CloudGen Firewall Appliance F800.CCC Hardware Only (Pool),20300.00
BNGF800a.CCC-m,Barracuda CloudGen Firewall Appliance F800.CCC Malware Protection Subscription 1 Month,360.00
BNGF800a.CCC-p,Barracuda CloudGen Firewall Appliance F800.CCC Premium Support Subscription 1 Month,550.00
BNGF800a.CCC-vp,Barracuda CloudGen Firewall Appliance F800.CCC Advanced Remote Access Subscription 1 Month,450.00
BNGF800a.CCC-we,Barracuda CloudGen Firewall Appliance F800.CCC Warranty Extension Subscription 1 Month,270.00
BNGF800a.CCE,Barracuda CloudGen Firewall Appliance F800.CCE,33300.00
BNGF800a.CCE-a,Barracuda CloudGen Firewall Appliance F800.CCE Advanced Threat Protection Subscription 1 Month,570.00
BNGF800a.CCE-c,Barracuda CloudGen Firewall Appliance F800.CCE Cold Spare,23310.00
BNGF800a.CCE-d,Barracuda CloudGen Firewall Appliance F800.CCE Demo,0.00
BNGF800a.CCE-dc,Barracuda CloudGen Firewall Appliance F800.CCE Demo Conversion,33300.00
BNGF800a.CCE-e,Barracuda CloudGen Firewall Appliance F800.CCE Energize Updates Subscription 1 Month,530.00
BNGF800a.CCE-fi,Barracuda CloudGen Firewall Appliance F800.CCE Insights Subscription 1 Month,210.00
BNGF800a.CCE-h,Barracuda CloudGen Firewall Appliance F800.CCE Instant Replacement Subscription 1 Month,530.00
BNGF800a.CCE-hwo,Barracuda CloudGen Firewall Appliance F800.CCE Hardware Only (Pool),23310.00
BNGF800a.CCE-m,Barracuda CloudGen Firewall Appliance F800.CCE Malware Protection Subscription 1 Month,400.00
BNGF800a.CCE-p,Barracuda CloudGen Firewall Appliance F800.CCE Premium Support Subscription 1 Month,620.00
BNGF800a.CCE-vp,Barracuda CloudGen Firewall Appliance F800.CCE Advanced Remote Access Subscription 1 Month,530.00
BNGF800a.CCE-we,Barracuda CloudGen Firewall Appliance F800.CCE Warranty Extension Subscription 1 Month,300.00
BNGF800a.CCF,Barracuda CloudGen Firewall Appliance F800.CCF,29300.00
BNGF800a.CCF-a,Barracuda CloudGen Firewall Appliance F800.CCF Advanced Threat Protection Subscription 1 Month,510.00
BNGF800a.CCF-c,Barracuda CloudGen Firewall Appliance F800.CCF Cold Spare,20510.00
BNGF800a.CCF-d,Barracuda CloudGen Firewall Appliance F800.CCF Demo,0.00
BNGF800a.CCF-dc,Barracuda CloudGen Firewall Appliance F800.CCF Demo Conversion,29300.00
BNGF800a.CCF-e,Barracuda CloudGen Firewall Appliance F800.CCF Energize Updates Subscription 1 Month,470.00
BNGF800a.CCF-fi,Barracuda CloudGen Firewall Appliance F800.CCF Insights Subscription 1 Month,190.00
BNGF800a.CCF-h,Barracuda CloudGen Firewall Appliance F800.CCF Instant Replacement Subscription 1 Month,470.00
BNGF800a.CCF-hwo,Barracuda CloudGen Firewall Appliance F800.CCF Hardware Only (Pool),20510.00
BNGF800a.CCF-m,Barracuda CloudGen Firewall Appliance F800.CCF Malware Protection Subscription 1 Month,360.00
BNGF800a.CCF-p,Barracuda CloudGen Firewall Appliance F800.CCF Premium Support Subscription 1 Month,560.00
BNGF800a.CCF-vp,Barracuda CloudGen Firewall Appliance F800.CCF Advanced Remote Access Subscription 1 Month,470.00
BNGF800a.CCF-we,Barracuda CloudGen Firewall Appliance F800.CCF Warranty Extension Subscription 1 Month,270.00
BNGF800p.CCC,Barracuda CloudGen Firewall Pool F800.CCC Account,0.00
BNGF800p.CCC-a,Barracuda CloudGen Firewall Pool F800.CCC Advanced Threat Protection Subscription 1 Month,500.00
BNGF800p.CCC-e,Barracuda CloudGen Firewall Pool F800.CCC Energize Updates Subscription 1 Month,450.00
BNGF800p.CCC-fi,Barracuda CloudGen Firewall Pool F800.CCC Insights Subscription 1 Month,190.00
BNGF800p.CCC-m,Barracuda CloudGen Firewall Pool F800.CCC Malware Protection Subscription 1 Month,360.00
BNGF800p.CCC-p,Barracuda CloudGen Firewall Pool F800.CCC Premium Support Subscription 1 Month,550.00
BNGF800p.CCC-vp,Barracuda CloudGen Firewall Pool F800.CCC Advanced Remote Access Subscription 1 Month,450.00
BNGF800p.CCE,Barracuda CloudGen Firewall Pool F800.CCE Account,0.00
BNGF800p.CCE-a,Barracuda CloudGen Firewall Pool F800.CCE Advanced Threat Protection Subscription 1 Month,570.00
BNGF800p.CCE-e,Barracuda CloudGen Firewall Pool F800.CCE Energize Updates Subscription 1 Month,530.00
BNGF800p.CCE-fi,Barracuda CloudGen Firewall Pool F800.CCE Insights Subscription 1 Month,210.00
BNGF800p.CCE-m,Barracuda CloudGen Firewall Pool F800.CCE Malware Protection Subscription 1 Month,400.00
BNGF800p.CCE-p,Barracuda CloudGen Firewall Pool F800.CCE Premium Support Subscription 1 Month,620.00
BNGF800p.CCE-vp,Barracuda CloudGen Firewall Pool F800.CCE Advanced Remote Access Subscription 1 Month,530.00
BNGF800p.CCF,Barracuda CloudGen Firewall Pool F800.CCF Account,0.00
BNGF800p.CCF-a,Barracuda CloudGen Firewall Pool F800.CCF Advanced Threat Protection Subscription 1 Month,510.00
BNGF800p.CCF-e,Barracuda CloudGen Firewall Pool F800.CCF Energize Updates Subscription 1 Month,470.00
BNGF800p.CCF-fi,Barracuda CloudGen Firewall Pool F800.CCF Insights Subscription 1 Month,190.00
BNGF800p.CCF-m,Barracuda CloudGen Firewall Pool F800.CCF Malware Protection Subscription 1 Month,360.00
BNGF800p.CCF-p,Barracuda CloudGen Firewall Pool F800.CCF Premium Support Subscription 1 Month,560.00
BNGF800p.CCF-vp,Barracuda CloudGen Firewall Pool F800.CCF Advanced Remote Access Subscription 1 Month,470.00
BNGF800pu.CCC,Barracuda CloudGen Firewall Pool F800.CCC Base License Capacity,10300.00
BNGF800pu.CCE,Barracuda CloudGen Firewall Pool F800.CCE Base License Capacity,11800.00
BNGF800pu.CCF,Barracuda CloudGen Firewall Pool F800.CCF Base License Capacity,10400.00
BNGF80a-a,Barracuda CloudGen Firewall F80 Advanced Threat Protection Subscription 1 Month,23.90
BNGF80a-e,Barracuda CloudGen Firewall F80 Energize Updates Subscription 1 Month,18.00
BNGF80a-fi,Barracuda CloudGen Firewall Appliance F80 Insights Subscription 1 Month,7.70
BNGF80a-h,Barracuda CloudGen Firewall F80 Instant Replacement Subscription 1 Month,18.00
BNGF80a-m,Barracuda CloudGen Firewall F80 Malware Protection Subscription 1 Month,15.70
BNGF80a-p,Barracuda CloudGen Firewall F80 Premium Support Subscription 1 Month,23.90
BNGF80a-vp,Barracuda CloudGen Firewall F80 Advanced Remote Access Subscription 1 Month,18.00
BNGF80a-we,Barracuda CloudGen Firewall F80 Warranty Extension Subscription 1 Month,12.00
BNGF80b,Barracuda CloudGen Firewall Appliance F80B,1400.00
BNGF80b-c,Barracuda CloudGen Firewall Appliance F80B Cold Spare,980.00
BNGF80b-d,Barracuda CloudGen Firewall Appliance F80B Demo,0.00
BNGF80b-dc,Barracuda CloudGen Firewall Appliance F80B Demo Conversion,1400.00
BNGF80b-hwo,Barracuda CloudGen Firewall Appliance F80B Hardware Only (Pool),980.00
BNGF80p,Barracuda CloudGen Firewall Pool F80 Account,0.00
BNGF80p-a,Barracuda CloudGen Firewall Pool F80 Advanced Threat Protection Subscription 1 Month,23.90
BNGF80p-e,Barracuda CloudGen Firewall Pool F80 Energize Updates Subscription 1 Month,18.00
BNGF80p-fi,Barracuda CloudGen Firewall Pool F80 Insights Subscription 1 Month,7.70
BNGF80p-m,Barracuda CloudGen Firewall Pool F80 Malware Protection Subscription 1 Month,15.70
BNGF80p-p,Barracuda CloudGen Firewall Pool F80 Premium Support Subscription 1 Month,23.90
BNGF80p-vp,Barracuda CloudGen Firewall Pool F80 Advanced Remote Access Subscription 1 Month,18.00
BNGF80pu,Barracuda CloudGen Firewall Pool F80 Base License Capacity,470.00
BNGF82a.DSLA-a,Barracuda CloudGen Firewall Appliance F82.DSLA Advanced Threat Protection Subscription 1 Month,40.00
BNGF82a.DSLA-e,Barracuda CloudGen Firewall Appliance F82.DSLA Energize Updates Subscription 1 Month,34.00
BNGF82a.DSLA-fi,Barracuda CloudGen Firewall Appliance F82.DSLA Insights Subscription 1 Month,14.00
BNGF82a.DSLA-h,Barracuda CloudGen Firewall Appliance F82 (VDSL2/ADSL2+ Annex A with RJ11 and SFP port) Instant Replacement Subscription 1 Month,34.00
BNGF82a.DSLA-m,Barracuda CloudGen Firewall Appliance F82.DSLA Malware Protection Subscription 1 Month,31.00
BNGF82a.DSLA-p,Barracuda CloudGen Firewall Appliance F82.DSLA Premium Support Subscription 1 Month,45.00
BNGF82a.DSLA-vp,Barracuda CloudGen Firewall Appliance F82.DSLA Advanced Remote Access Subscription 1 Month,34.00
BNGF82a.DSLA-we,Barracuda CloudGen Firewall Appliance F82.DSLA Warranty Extension Subscription 1 Month,19.80
BNGF82a.DSLB-a,Barracuda CloudGen Firewall Appliance F82.DSLB Advanced Threat Protection Subscription 1 Month,40.00
BNGF82a.DSLB-e,Barracuda CloudGen Firewall Appliance F82.DSLB Energize Updates Subscription 1 Month,34.00
BNGF82a.DSLB-fi,Barracuda CloudGen Firewall Appliance F82.DSLB Insights Subscription 1 Month,14.00
BNGF82a.DSLB-h,Barracuda CloudGen Firewall Appliance F82 (VDSL2/ADSL2+ Annex B/J with RJ45 and SFP port) Instant Replacement Subscription 1 Month,34.00
BNGF82a.DSLB-m,Barracuda CloudGen Firewall Appliance F82.DSLB Malware Protection Subscription 1 Month,31.00
BNGF82a.DSLB-p,Barracuda CloudGen Firewall Appliance F82.DSLB Premium Support Subscription 1 Month,45.00
BNGF82a.DSLB-vp,Barracuda CloudGen Firewall Appliance F82.DSLB Advanced Remote Access Subscription 1 Month,34.00
BNGF82a.DSLB-we,Barracuda CloudGen Firewall Appliance F82.DSLB Warranty Extension Subscription 1 Month,19.80
BNGF82p.DSLA-a,Barracuda CloudGen Firewall Pool F82.DSLA Advanced Threat Protection Subscription 1 Month,40.00
BNGF82p.DSLA-e,Barracuda CloudGen Firewall Pool F82.DSLA Energize Updates Subscription 1 Month,34.00
BNGF82p.DSLA-fi,Barracuda CloudGen Firewall Pool F82.DSLA Insights Subscription 1 Month,14.00
BNGF82p.DSLA-m,Barracuda CloudGen Firewall Pool F82.DSLA Malware Protection Subscription 1 Month,31.00
BNGF82p.DSLA-p,Barracuda CloudGen Firewall Pool F82.DSLA Premium Support Subscription 1 Month,45.00
BNGF82p.DSLA-vp,Barracuda CloudGen Firewall Pool F82.DSLA Advanced Remote Access Subscription 1 Month,34.00
BNGF82p.DSLB-a,Barracuda CloudGen Firewall Pool F82.DSLB Advanced Threat Protection Subscription 1 Month,40.00
BNGF82p.DSLB-e,Barracuda CloudGen Firewall Pool F82.DSLB Energize Updates Subscription 1 Month,34.00
BNGF82p.DSLB-fi,Barracuda CloudGen Firewall Pool F82.DSLB Insights Subscription 1 Month,14.00
BNGF82p.DSLB-m,Barracuda CloudGen Firewall Pool F82.DSLB Malware Protection Subscription 1 Month,31.00
BNGF82p.DSLB-p,Barracuda CloudGen Firewall Pool F82.DSLB Premium Support Subscription 1 Month,45.00
BNGF82p.DSLB-vp,Barracuda CloudGen Firewall Pool F82.DSLB Advanced Remote Access Subscription 1 Month,34.00
BNGF900a.CCC,Barracuda CloudGen Firewall Appliance F900.CCC,51000.00
BNGF900a.CCC-a,Barracuda CloudGen Firewall Appliance F900.CCC Advanced Threat Protection Subscription 1 Month,840.00
BNGF900a.CCC-c,Barracuda CloudGen Firewall Appliance F900.CCC Cold Spare,35700.00
BNGF900a.CCC-d,Barracuda CloudGen Firewall Appliance F900.CCC Demo,0.00
BNGF900a.CCC-dc,Barracuda CloudGen Firewall Appliance F900.CCC Demo Conversion,51000.00
BNGF900a.CCC-e,Barracuda CloudGen Firewall Appliance F900.CCC Energize Updates Subscription 1 Month,770.00
BNGF900a.CCC-fi,Barracuda CloudGen Firewall Appliance F900.CCC Insights Subscription 1 Month,310.00
BNGF900a.CCC-h,Barracuda CloudGen Firewall Appliance F900.CCC Instant Replacement Subscription 1 Month,770.00
BNGF900a.CCC-hwo,Barracuda CloudGen Firewall Appliance F900.CCC Hardware Only (Pool),35700.00
BNGF900a.CCC-m,Barracuda CloudGen Firewall Appliance F900.CCC Malware Protection Subscription 1 Month,600.00
BNGF900a.CCC-p,Barracuda CloudGen Firewall Appliance F900.CCC Premium Support Subscription 1 Month,940.00
BNGF900a.CCC-vp,Barracuda CloudGen Firewall Appliance F900.CCC Advanced Remote Access Subscription 1 Month,770.00
BNGF900a.CCC-we,Barracuda CloudGen Firewall Appliance F900.CCC Warranty Extension Subscription 1 Month,440.00
BNGF900a.CCE,Barracuda CloudGen Firewall Appliance F900.CCE,56000.00
BNGF900a.CCE-a,Barracuda CloudGen Firewall Appliance F900.CCE Advanced Threat Protection Subscription 1 Month,940.00
